time,duration,value,confidence
0.0,2.043356009070295,C:maj,0.5584336519241333
2.043356009070295,2.043356009070295,E:7,0.8390076756477356
4.08671201814059,2.043356009070295,F:maj6,0.3917323052883148
6.130068027210885,1.021678004535147,G:7,0.7130526900291443
7.151746031746032,1.021678004535148,E:7,0.39181700348854065
8.17342403628118,2.043356009070294,A:min,0.5112516283988953
10.216780045351474,2.1362358276644002,D:7,0.8070370554924011
12.353015873015874,0.9287981859410426,D:min7,0.6355580687522888
13.281814058956916,1.1145578231292514,G:7,0.8643598556518555
14.396371882086168,3.9938321995464854,C:maj,0.5856238603591919
18.390204081632653,2.043356009070294,E:7,0.8067947626113892
20.433560090702947,2.1362358276644002,F:maj,0.49442896246910095
22.569795918367348,1.021678004535147,G:maj,0.44034382700920105
23.591473922902495,1.021678004535147,G#:dim,0.5221557021141052
24.61315192743764,2.043356009070294,A:min7,0.6312256455421448
26.656507936507936,2.043356009070294,D:7,0.7685695886611938
28.69986394557823,1.0216780045351506,D:min7,0.8061626553535461
29.72154195011338,1.021678004535147,G:7,0.5345705151557922
30.743219954648527,4.086712018140592,C:maj,0.4891144633293152
34.82993197278912,2.043356009070294,E:7,0.898389458656311
36.87328798185941,2.1362358276644002,F:maj,0.4584173262119293
39.00952380952381,0.9287981859410408,G:maj,0.48699915409088135
39.938321995464854,1.1145578231292532,G#:dim,0.7633053660392761
41.05287981859411,2.043356009070294,A:min,0.580320417881012
43.0962358276644,2.043356009070294,D:7,0.808016836643219
45.139591836734695,1.021678004535147,D:min7,0.7976987361907959
46.16126984126984,1.021678004535147,G:7,0.4915301501750946
47.18294784580499,1.021678004535147,C:maj,0.4627227783203125
48.204625850340136,1.021678004535147,A:min,0.4334525167942047
49.22630385487528,1.9504761904761878,G:min7,0.6645178198814392
51.17678004535147,2.1362358276644002,C:maj,0.6430504322052002
53.31301587301587,4.086712018140588,F:maj,0.6048057675361633
57.39972789115646,2.043356009070301,A:min7,0.623016893863678
59.44308390022676,2.136235827664393,D:7,0.7934538722038269
61.57931972789115,3.993832199546482,G:7,0.4837077260017395
65.57315192743764,2.1362358276644073,C:maj,0.4284469187259674
67.70938775510204,2.043356009070294,E:7,0.6140118837356567
69.75274376417234,2.043356009070294,F:maj,0.6364451050758362
71.79609977324263,1.021678004535147,G:7,0.48449134826660156
72.81777777777778,1.021678004535147,G#:dim,0.575668215751648
73.83945578231292,1.950476190476195,A:min,0.5582880973815918
75.78993197278912,2.136235827664393,D:7,0.8226725459098816
77.92616780045351,1.1145578231292603,D:min7,0.6208214163780212
79.04072562358277,4.922630385487523,C:maj,0.46203094720840454
83.9633560090703,2.2291156462585064,E:7,0.8712000846862793
86.1924716553288,2.600634920634917,F:maj7,0.5845044255256653
88.79310657596372,1.486077097505671,E:7,0.5143807530403137
90.27918367346939,2.043356009070294,A:min,0.6887627243995667
92.32253968253968,2.043356009070294,D:7,0.7597272396087646
94.36589569160998,0.9287981859410479,D:min7,0.7415130734443665
95.29469387755103,1.2074376417233452,G:7,0.7301307916641235
96.50213151927437,3.993832199546489,C:maj7,0.5883397459983826
100.49596371882086,2.043356009070294,E:7,0.8076781630516052
102.53931972789115,2.1362358276644073,F:maj,0.5368617177009583
104.67555555555556,1.021678004535147,G:7,0.5073424577713013
105.69723356009071,0.9287981859410337,G#:dim,0.614774763584137
106.62603174603174,2.043356009070294,A:min,0.4913650453090668
108.66938775510204,2.1362358276644073,D:7,0.8679785132408142
