time,duration,value,confidence
0.0,0.6501587301587302,D:7,0.4558783173561096
0.6501587301587302,8.080544217687073,D:sus4,0.5389742255210876
8.730702947845804,13.003174603174605,E:min,0.2824552357196808
21.73387755102041,3.900952380952379,A:min7,0.6391723155975342
25.63482993197279,3.715192743764174,D:7,0.4877956807613373
29.350022675736962,3.6223129251700676,A:min7,0.7937768697738647
32.97233560090703,6.037188208616783,D:7,0.49135029315948486
39.00952380952381,1.2074376417233523,E:7,0.687471866607666
40.216961451247165,3.622312925170071,C:maj7,0.7168856859207153
43.83927437641724,2.972154195011335,C#:dim,0.6506529450416565
46.81142857142857,7.987664399092971,D:7,0.645178496837616
54.79909297052154,1.7647165532879825,G:7,0.48459458351135254
56.563809523809525,3.9009523809523827,C:7,0.5929920673370361
60.46476190476191,5.665668934240365,G:7,0.33913978934288025
66.13043083900227,1.3931972789115576,D:7,0.3224472105503082
67.52362811791383,1.7647165532879825,G:7,0.3371315896511078
69.28834467120181,3.622312925170064,A:min7,0.4609297811985016
72.91065759637188,13.374693877551024,D:7,0.51140958070755
86.2853514739229,1.2074376417233594,E:min7,0.4659404456615448
87.49278911564626,3.622312925170064,C:maj7,0.8240793943405151
91.11510204081632,3.529433106575965,C#:dim,0.6633610725402832
94.64453514739229,2.600634920634917,D:sus4,0.4617878198623657
97.2451700680272,4.2724716553288005,D:7,0.45866402983665466
101.51764172335601,0.5572789115646231,G:maj,0.28073057532310486
102.07492063492063,6.780226757369618,E:min7,0.4759368300437927
108.85514739229025,3.529433106575965,E:7,0.3641294836997986
112.38458049886621,3.3436734693877526,A:7,0.44319823384284973
115.72825396825397,2.7863945578231295,E:min,0.2230547070503235
118.5146485260771,2.043356009070294,E:min7/b7,0.15843833982944489
120.55800453514739,7.3375056689342415,D:sus4,0.4900689125061035
127.89551020408163,13.931972789115633,E:min7,0.37323716282844543
141.82748299319726,3.8080725623582907,A:min7,0.688014566898346
145.63555555555556,3.622312925170064,D:7,0.6150530576705933
149.25786848072562,3.715192743764163,A:min7,0.7792564630508423
152.97306122448978,1.7647165532879967,D:7,0.39773568511009216
154.73777777777778,1.6718367346938692,D:sus4,0.3316020667552948
156.40961451247165,2.600634920634917,B:min7,0.7768436074256897
159.01024943310657,1.1145578231292745,E:7,0.5165048837661743
160.12480725623584,3.715192743764163,C:maj7,0.9275060296058655
163.84,3.436553287981866,C#:dim,0.6814589500427246
167.27655328798187,6.130068027210882,D:sus4,0.46547645330429077
173.40662131519275,5.944308390022655,D:7,0.36997997760772705
179.3509297052154,6.315827664399109,D:sus4,0.4820413291454315
185.66675736961452,1.6718367346938692,D:7,0.4731498956680298
187.33859410430838,1.950476190476195,N,0.628655195236206
